Run #,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
295584,CINT7-B-NOPF-CENTNOPMD,CINT7-A-NOPF-CENTNOPMD,CINT7-C-NOPF-CENTNOPMD,CINT7-E-NOPF-CENTNOPMD,CINT7ZAC-B-NOPF-CENTNOPMD,CVBASMB-B-NOPF-CENTNOPMD,CVBCSMB-B-NOPF-CENTNOPMD,CV0H7TEST-B-NOPF-CENTNOPMD,CMID7TEST-B-NOPF-CENTNOPMD,CEMC7EG1-B-NOPF-CENTNOPMD,CEMC7EJ1-B-NOPF-CENTNOPMD,CDMC7DG1-B-NOPF-CENTNOPMD,CDMC7DJ1-B-NOPF-CENTNOPMD,CEMC7TEST1-B-NOPF-CENTNOPMD,CEMC7TEST2-B-NOPF-CENTNOPMD,CDMC7TEST1-B-NOPF-CENTNOPMD,CDMC7TEST2-B-NOPF-CENTNOPMD,CPHI7TEST1-B-NOPF-CENTNOPMD,CPHI7TEST2-B-NOPF-CENTNOPMD,CINT7-B-NOPF-CENT,CTRUE-B-NOPF-CENTNOTRD,CTRUE-A-NOPF-CENTNOTRD,CTRUE-C-NOPF-CENTNOTRD,CTRUE-E-NOPF-CENTNOTRD,CCUP29-B-NOPF-CENTNOTRD,CCUP30-B-NOPF-CENTNOTRD,CCUP31-B-NOPF-CENTNOTRD,C0SMB-B-NOPF-CENTNOTRD,C0SMB-E-NOPF-CENTNOTRD,C0VBA-B-NOPF-CENTNOTRD,C0VBC-B-NOPF-CENTNOTRD,C0V0M-B-NOPF-CENTNOTRD,C0V0M-A-NOPF-CENTNOTRD,C0V0M-C-NOPF-CENTNOTRD,C0V0M-E-NOPF-CENTNOTRD,C0VSC-B-NOPF-CENTNOTRD,C0V0H-B-NOPF-CENTNOTRD,CINT7-B-NOPF-CENTNOTRD,CV0H7TEST-B-NOPF-CENTNOTRD,CMID7TEST-B-NOPF-CENTNOTRD,C0LSR-ABCE-NOPF-CENTNOTRD,CINT7-B-NOPF-MUFAST,CMSL7-B-NOPF-MUFAST,CMSL7-A-NOPF-MUFAST,CMSL7-C-NOPF-MUFAST,CMSL7-E-NOPF-MUFAST,CMSH7-B-NOPF-MUFAST,CMUL7-B-NOPF-MUFAST,CMLL7-B-NOPF-MUFAST,CMUP11-B-NOPF-MUFAST,CMUP11-A-NOPF-MUFAST,CMUP11-C-NOPF-MUFAST,CMUP11-E-NOPF-MUFAST,CMUP6-B-NOPF-MUFAST,CMUP6-A-NOPF-MUFAST,CMUP6-C-NOPF-MUFAST,CMUP6-E-NOPF-MUFAST,CMUP26-B-NOPF-MUFAST,CMUP26-A-NOPF-MUFAST,CMUP26-C-NOPF-MUFAST,CMUP26-E-NOPF-MUFAST,C1ZED-B-NOPF-UFAST,C1ZED-A-NOPF-UFAST,C1ZED-C-NOPF-UFAST,C1ZED-E-NOPF-UFAST,C1ZNC-B-NOPF-UFAST,C1ZNC-A-NOPF-UFAST,C1ZNC-C-NOPF-UFAST,C1ZNC-E-NOPF-UFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295585,CINT7-B-NOPF-CENTNOPMD,CINT7-A-NOPF-CENTNOPMD,CINT7-C-NOPF-CENTNOPMD,CINT7-E-NOPF-CENTNOPMD,CINT7ZAC-B-NOPF-CENTNOPMD,CVBASMB-B-NOPF-CENTNOPMD,CVBCSMB-B-NOPF-CENTNOPMD,C0TVX-B-NOPF-CENTNOPMD,CTVXZAC-B-NOPF-CENTNOPMD,CV0H7TEST-B-NOPF-CENTNOPMD,CMID7TEST-B-NOPF-CENTNOPMD,CEMC7EG1-B-NOPF-CENTNOPMD,CEMC7EJ1-B-NOPF-CENTNOPMD,CDMC7DG1-B-NOPF-CENTNOPMD,CDMC7DJ1-B-NOPF-CENTNOPMD,CEMC7TEST1-B-NOPF-CENTNOPMD,CEMC7TEST2-B-NOPF-CENTNOPMD,CDMC7TEST1-B-NOPF-CENTNOPMD,CDMC7TEST2-B-NOPF-CENTNOPMD,CPHI7TEST1-B-NOPF-CENTNOPMD,CPHI7TEST2-B-NOPF-CENTNOPMD,CEMC8EG1-B-NOPF-CENTNOPMD,CINT7-B-NOPF-CENT,CTRUE-B-NOPF-CENTNOTRD,CTRUE-A-NOPF-CENTNOTRD,CTRUE-C-NOPF-CENTNOTRD,CTRUE-E-NOPF-CENTNOTRD,CCUP29-B-NOPF-CENTNOTRD,CCUP30-B-NOPF-CENTNOTRD,CCUP31-B-NOPF-CENTNOTRD,C0SMB-B-NOPF-CENTNOTRD,C0SMB-E-NOPF-CENTNOTRD,C0VBA-B-NOPF-CENTNOTRD,C0VBC-B-NOPF-CENTNOTRD,C0V0M-B-NOPF-CENTNOTRD,C0V0M-A-NOPF-CENTNOTRD,C0V0M-C-NOPF-CENTNOTRD,C0V0M-E-NOPF-CENTNOTRD,C0VSC-B-NOPF-CENTNOTRD,C0V0H-B-NOPF-CENTNOTRD,C0TVX-B-NOPF-CENTNOTRD,CINT7-B-NOPF-CENTNOTRD,CTVXV0M-B-NOPF-CENTNOTRD,CV0H7TEST-B-NOPF-CENTNOTRD,CMID7TEST-B-NOPF-CENTNOTRD,CV0H8TEST-B-NOPF-CENTNOTRD,CMID8TEST-B-NOPF-CENTNOTRD,CEMC8EG1-B-NOPF-CENTNOTRD,C0LSR-ABCE-NOPF-CENTNOTRD,CINT7-B-NOPF-MUFAST,CMSL7-B-NOPF-MUFAST,CMSL7-A-NOPF-MUFAST,CMSL7-C-NOPF-MUFAST,CMSL7-E-NOPF-MUFAST,CMSH7-B-NOPF-MUFAST,CMUL7-B-NOPF-MUFAST,CMLL7-B-NOPF-MUFAST,CMUP11-B-NOPF-MUFAST,CMUP11-A-NOPF-MUFAST,CMUP11-C-NOPF-MUFAST,CMUP11-E-NOPF-MUFAST,CMUP6-B-NOPF-MUFAST,CMUP6-A-NOPF-MUFAST,CMUP6-C-NOPF-MUFAST,CMUP6-E-NOPF-MUFAST,CMUP26-B-NOPF-MUFAST,CMUP26-A-NOPF-MUFAST,CMUP26-C-NOPF-MUFAST,CMUP26-E-NOPF-MUFAST,C1ZED-B-NOPF-UFAST,C1ZED-A-NOPF-UFAST,C1ZED-C-NOPF-UFAST,C1ZED-E-NOPF-UFAST,C1ZNC-B-NOPF-UFAST,C1ZNC-A-NOPF-UFAST,C1ZNC-C-NOPF-UFAST,C1ZNC-E-NOPF-UFAST,,,,,,,,,,,,,,,,,,,,,,,
295586,CINT7-B-NOPF-CENTNOPMD,CINT7-A-NOPF-CENTNOPMD,CINT7-C-NOPF-CENTNOPMD,CINT7-E-NOPF-CENTNOPMD,CINT7ZAC-B-NOPF-CENTNOPMD,CVBASMB-B-NOPF-CENTNOPMD,CVBCSMB-B-NOPF-CENTNOPMD,C0TVX-B-NOPF-CENTNOPMD,CTVXZAC-B-NOPF-CENTNOPMD,CV0H7TEST-B-NOPF-CENTNOPMD,CMID7TEST-B-NOPF-CENTNOPMD,CEMC7EG1-B-NOPF-CENTNOPMD,CEMC7EJ1-B-NOPF-CENTNOPMD,CDMC7DG1-B-NOPF-CENTNOPMD,CDMC7DJ1-B-NOPF-CENTNOPMD,CEMC7TEST1-B-NOPF-CENTNOPMD,CEMC7TEST2-B-NOPF-CENTNOPMD,CDMC7TEST1-B-NOPF-CENTNOPMD,CDMC7TEST2-B-NOPF-CENTNOPMD,CPHI7TEST1-B-NOPF-CENTNOPMD,CPHI7TEST2-B-NOPF-CENTNOPMD,CEMC8EG1-B-NOPF-CENTNOPMD,CINT7-B-NOPF-CENT,CTRUE-B-NOPF-CENTNOTRD,CTRUE-A-NOPF-CENTNOTRD,CTRUE-C-NOPF-CENTNOTRD,CTRUE-E-NOPF-CENTNOTRD,CCUP29-B-NOPF-CENTNOTRD,CCUP30-B-NOPF-CENTNOTRD,CCUP31-B-NOPF-CENTNOTRD,C0SMB-B-NOPF-CENTNOTRD,C0SMB-E-NOPF-CENTNOTRD,C0VBA-B-NOPF-CENTNOTRD,C0VBC-B-NOPF-CENTNOTRD,C0V0M-B-NOPF-CENTNOTRD,C0V0M-A-NOPF-CENTNOTRD,C0V0M-C-NOPF-CENTNOTRD,C0V0M-E-NOPF-CENTNOTRD,C0VSC-B-NOPF-CENTNOTRD,C0V0H-B-NOPF-CENTNOTRD,C0TVX-B-NOPF-CENTNOTRD,CINT7-B-NOPF-CENTNOTRD,CTVXV0M-B-NOPF-CENTNOTRD,CV0H7TEST-B-NOPF-CENTNOTRD,CMID7TEST-B-NOPF-CENTNOTRD,CV0H8TEST-B-NOPF-CENTNOTRD,CMID8TEST-B-NOPF-CENTNOTRD,CEMC8EG1-B-NOPF-CENTNOTRD,C0LSR-ABCE-NOPF-CENTNOTRD,CINT7-B-NOPF-MUFAST,CMSL7-B-NOPF-MUFAST,CMSL7-A-NOPF-MUFAST,CMSL7-C-NOPF-MUFAST,CMSL7-E-NOPF-MUFAST,CMSH7-B-NOPF-MUFAST,CMUL7-B-NOPF-MUFAST,CMLL7-B-NOPF-MUFAST,CMUP11-B-NOPF-MUFAST,CMUP11-A-NOPF-MUFAST,CMUP11-C-NOPF-MUFAST,CMUP11-E-NOPF-MUFAST,CMUP6-B-NOPF-MUFAST,CMUP6-A-NOPF-MUFAST,CMUP6-C-NOPF-MUFAST,CMUP6-E-NOPF-MUFAST,CMUP26-B-NOPF-MUFAST,CMUP26-A-NOPF-MUFAST,CMUP26-C-NOPF-MUFAST,CMUP26-E-NOPF-MUFAST,C1ZED-B-NOPF-UFAST,C1ZED-A-NOPF-UFAST,C1ZED-C-NOPF-UFAST,C1ZED-E-NOPF-UFAST,C1ZNC-B-NOPF-UFAST,C1ZNC-A-NOPF-UFAST,C1ZNC-C-NOPF-UFAST,C1ZNC-E-NOPF-UFAST,,,,,,,,,,,,,,,,,,,,,,,
295587,CINT7-B-NOPF-CENTNOPMD,CINT7-A-NOPF-CENTNOPMD,CINT7-C-NOPF-CENTNOPMD,CINT7-E-NOPF-CENTNOPMD,CINT7ZAC-B-NOPF-CENTNOPMD,CVBASMB-B-NOPF-CENTNOPMD,CVBCSMB-B-NOPF-CENTNOPMD,CV0H7TEST-B-NOPF-CENTNOPMD,CMID7TEST-B-NOPF-CENTNOPMD,CEMC7EG1-B-NOPF-CENTNOPMD,CEMC7EJ1-B-NOPF-CENTNOPMD,CDMC7DG1-B-NOPF-CENTNOPMD,CDMC7DJ1-B-NOPF-CENTNOPMD,CEMC7TEST1-B-NOPF-CENTNOPMD,CEMC7TEST2-B-NOPF-CENTNOPMD,CDMC7TEST1-B-NOPF-CENTNOPMD,CDMC7TEST2-B-NOPF-CENTNOPMD,CPHI7TEST1-B-NOPF-CENTNOPMD,CPHI7TEST2-B-NOPF-CENTNOPMD,CINT7-B-NOPF-CENT,CTRUE-B-NOPF-CENTNOTRD,CTRUE-A-NOPF-CENTNOTRD,CTRUE-C-NOPF-CENTNOTRD,CTRUE-E-NOPF-CENTNOTRD,CCUP29-B-NOPF-CENTNOTRD,CCUP30-B-NOPF-CENTNOTRD,CCUP31-B-NOPF-CENTNOTRD,C0SMB-B-NOPF-CENTNOTRD,C0SMB-E-NOPF-CENTNOTRD,C0VBA-B-NOPF-CENTNOTRD,C0VBC-B-NOPF-CENTNOTRD,C0V0M-B-NOPF-CENTNOTRD,C0V0M-A-NOPF-CENTNOTRD,C0V0M-C-NOPF-CENTNOTRD,C0V0M-E-NOPF-CENTNOTRD,C0VSC-B-NOPF-CENTNOTRD,C0V0H-B-NOPF-CENTNOTRD,CINT7-B-NOPF-CENTNOTRD,CV0H7TEST-B-NOPF-CENTNOTRD,CMID7TEST-B-NOPF-CENTNOTRD,C0LSR-ABCE-NOPF-CENTNOTRD,CINT7-B-NOPF-MUFAST,CMSL7-B-NOPF-MUFAST,CMSL7-A-NOPF-MUFAST,CMSL7-C-NOPF-MUFAST,CMSL7-E-NOPF-MUFAST,CMSH7-B-NOPF-MUFAST,CMUL7-B-NOPF-MUFAST,CMLL7-B-NOPF-MUFAST,CMUP11-B-NOPF-MUFAST,CMUP11-A-NOPF-MUFAST,CMUP11-C-NOPF-MUFAST,CMUP11-E-NOPF-MUFAST,CMUP6-B-NOPF-MUFAST,CMUP6-A-NOPF-MUFAST,CMUP6-C-NOPF-MUFAST,CMUP6-E-NOPF-MUFAST,CMUP26-B-NOPF-MUFAST,CMUP26-A-NOPF-MUFAST,CMUP26-C-NOPF-MUFAST,CMUP26-E-NOPF-MUFAST,C1ZED-B-NOPF-UFAST,C1ZED-A-NOPF-UFAST,C1ZED-C-NOPF-UFAST,C1ZED-E-NOPF-UFAST,C1ZNC-B-NOPF-UFAST,C1ZNC-A-NOPF-UFAST,C1ZNC-C-NOPF-UFAST,C1ZNC-E-NOPF-UFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295588,CINT7-B-NOPF-CENTNOPMD,CINT7-A-NOPF-CENTNOPMD,CINT7-C-NOPF-CENTNOPMD,CINT7-E-NOPF-CENTNOPMD,CINT7ZAC-B-NOPF-CENTNOPMD,CVBASMB-B-NOPF-CENTNOPMD,CVBCSMB-B-NOPF-CENTNOPMD,C0TVX-B-NOPF-CENTNOPMD,CTVXZAC-B-NOPF-CENTNOPMD,CV0H7TEST-B-NOPF-CENTNOPMD,CMID7TEST-B-NOPF-CENTNOPMD,CEMC7EG1-B-NOPF-CENTNOPMD,CEMC7EJ1-B-NOPF-CENTNOPMD,CDMC7DG1-B-NOPF-CENTNOPMD,CDMC7DJ1-B-NOPF-CENTNOPMD,CEMC7TEST1-B-NOPF-CENTNOPMD,CEMC7TEST2-B-NOPF-CENTNOPMD,CDMC7TEST1-B-NOPF-CENTNOPMD,CDMC7TEST2-B-NOPF-CENTNOPMD,CPHI7TEST1-B-NOPF-CENTNOPMD,CPHI7TEST2-B-NOPF-CENTNOPMD,CPHI7-B-NOPF-CENTNOPMD,CEMC8EG1-B-NOPF-CENTNOPMD,CINT7-B-NOPF-CENT,CTRUE-B-NOPF-CENTNOTRD,CTRUE-A-NOPF-CENTNOTRD,CTRUE-C-NOPF-CENTNOTRD,CTRUE-E-NOPF-CENTNOTRD,CCUP29-B-NOPF-CENTNOTRD,CCUP30-B-NOPF-CENTNOTRD,CCUP31-B-NOPF-CENTNOTRD,C0SMB-B-NOPF-CENTNOTRD,C0SMB-E-NOPF-CENTNOTRD,C0VBA-B-NOPF-CENTNOTRD,C0VBC-B-NOPF-CENTNOTRD,C0V0M-B-NOPF-CENTNOTRD,C0V0M-A-NOPF-CENTNOTRD,C0V0M-C-NOPF-CENTNOTRD,C0V0M-E-NOPF-CENTNOTRD,C0VSC-B-NOPF-CENTNOTRD,C0V0H-B-NOPF-CENTNOTRD,C0TVX-B-NOPF-CENTNOTRD,CINT7-B-NOPF-CENTNOTRD,CTVXV0M-B-NOPF-CENTNOTRD,CV0H7TEST-B-NOPF-CENTNOTRD,CMID7TEST-B-NOPF-CENTNOTRD,CV0H8TEST-B-NOPF-CENTNOTRD,CMID8TEST-B-NOPF-CENTNOTRD,CEMC8EG1-B-NOPF-CENTNOTRD,C0LSR-ABCE-NOPF-CENTNOTRD,CINT7-B-NOPF-MUFAST,CMSL7-B-NOPF-MUFAST,CMSL7-A-NOPF-MUFAST,CMSL7-C-NOPF-MUFAST,CMSL7-E-NOPF-MUFAST,CMSH7-B-NOPF-MUFAST,CMUL7-B-NOPF-MUFAST,CMLL7-B-NOPF-MUFAST,CMUP11-B-NOPF-MUFAST,CMUP11-A-NOPF-MUFAST,CMUP11-C-NOPF-MUFAST,CMUP11-E-NOPF-MUFAST,CMUP6-B-NOPF-MUFAST,CMUP6-A-NOPF-MUFAST,CMUP6-C-NOPF-MUFAST,CMUP6-E-NOPF-MUFAST,CMUP26-B-NOPF-MUFAST,CMUP26-A-NOPF-MUFAST,CMUP26-C-NOPF-MUFAST,CMUP26-E-NOPF-MUFAST,C1ZED-B-NOPF-UFAST,C1ZED-A-NOPF-UFAST,C1ZED-C-NOPF-UFAST,C1ZED-E-NOPF-UFAST,C1ZNC-B-NOPF-UFAST,C1ZNC-A-NOPF-UFAST,C1ZNC-C-NOPF-UFAST,C1ZNC-E-NOPF-UFAST,,,,,,,,,,,,,,,,,,,,,,
295589,CINT7-B-NOPF-CENTNOPMD,CINT7-A-NOPF-CENTNOPMD,CINT7-C-NOPF-CENTNOPMD,CINT7-E-NOPF-CENTNOPMD,CINT7ZAC-B-NOPF-CENTNOPMD,CVBASMB-B-NOPF-CENTNOPMD,CVBCSMB-B-NOPF-CENTNOPMD,C0TVX-B-NOPF-CENTNOPMD,CTVXZAC-B-NOPF-CENTNOPMD,CV0H7TEST-B-NOPF-CENTNOPMD,CMID7TEST-B-NOPF-CENTNOPMD,CEMC7EG1-B-NOPF-CENTNOPMD,CEMC7EJ1-B-NOPF-CENTNOPMD,CDMC7DG1-B-NOPF-CENTNOPMD,CDMC7DJ1-B-NOPF-CENTNOPMD,CEMC7TEST1-B-NOPF-CENTNOPMD,CEMC7TEST2-B-NOPF-CENTNOPMD,CDMC7TEST1-B-NOPF-CENTNOPMD,CDMC7TEST2-B-NOPF-CENTNOPMD,CPHI7TEST1-B-NOPF-CENTNOPMD,CPHI7TEST2-B-NOPF-CENTNOPMD,CPHI7-B-NOPF-CENTNOPMD,CEMC8EG1-B-NOPF-CENTNOPMD,CINT7-B-NOPF-CENT,CTRUE-B-NOPF-CENTNOTRD,CTRUE-A-NOPF-CENTNOTRD,CTRUE-C-NOPF-CENTNOTRD,CTRUE-E-NOPF-CENTNOTRD,CCUP29-B-NOPF-CENTNOTRD,CCUP30-B-NOPF-CENTNOTRD,CCUP31-B-NOPF-CENTNOTRD,C0SMB-B-NOPF-CENTNOTRD,C0SMB-E-NOPF-CENTNOTRD,C0VBA-B-NOPF-CENTNOTRD,C0VBC-B-NOPF-CENTNOTRD,C0V0M-B-NOPF-CENTNOTRD,C0V0M-A-NOPF-CENTNOTRD,C0V0M-C-NOPF-CENTNOTRD,C0V0M-E-NOPF-CENTNOTRD,C0VSC-B-NOPF-CENTNOTRD,C0V0H-B-NOPF-CENTNOTRD,C0TVX-B-NOPF-CENTNOTRD,CINT7-B-NOPF-CENTNOTRD,CTVXV0M-B-NOPF-CENTNOTRD,CV0H7TEST-B-NOPF-CENTNOTRD,CMID7TEST-B-NOPF-CENTNOTRD,CV0H8TEST-B-NOPF-CENTNOTRD,CMID8TEST-B-NOPF-CENTNOTRD,CEMC8EG1-B-NOPF-CENTNOTRD,C0LSR-ABCE-NOPF-CENTNOTRD,CINT7-B-NOPF-MUFAST,CMSL7-B-NOPF-MUFAST,CMSL7-A-NOPF-MUFAST,CMSL7-C-NOPF-MUFAST,CMSL7-E-NOPF-MUFAST,CMSH7-B-NOPF-MUFAST,CMUL7-B-NOPF-MUFAST,CMLL7-B-NOPF-MUFAST,CMUP11-B-NOPF-MUFAST,CMUP11-A-NOPF-MUFAST,CMUP11-C-NOPF-MUFAST,CMUP11-E-NOPF-MUFAST,CMUP6-B-NOPF-MUFAST,CMUP6-A-NOPF-MUFAST,CMUP6-C-NOPF-MUFAST,CMUP6-E-NOPF-MUFAST,CMUP26-B-NOPF-MUFAST,CMUP26-A-NOPF-MUFAST,CMUP26-C-NOPF-MUFAST,CMUP26-E-NOPF-MUFAST,C1ZED-B-NOPF-UFAST,C1ZED-A-NOPF-UFAST,C1ZED-C-NOPF-UFAST,C1ZED-E-NOPF-UFAST,C1ZNC-B-NOPF-UFAST,C1ZNC-A-NOPF-UFAST,C1ZNC-C-NOPF-UFAST,C1ZNC-E-NOPF-UFAST,,,,,,,,,,,,,,,,,,,,,,
295610,CINT7-B-NOPF-CENTNOPMD,CINT7-A-NOPF-CENTNOPMD,CINT7-C-NOPF-CENTNOPMD,CINT7-E-NOPF-CENTNOPMD,CINT7ZAC-B-NOPF-CENTNOPMD,CVBASMB-B-NOPF-CENTNOPMD,CVBCSMB-B-NOPF-CENTNOPMD,C0TVX-B-NOPF-CENTNOPMD,CTVXZAC-B-NOPF-CENTNOPMD,CV0H7TEST-B-NOPF-CENTNOPMD,CMID7TEST-B-NOPF-CENTNOPMD,CEMC7EG1-B-NOPF-CENTNOPMD,CEMC7EJ1-B-NOPF-CENTNOPMD,CDMC7DG1-B-NOPF-CENTNOPMD,CDMC7DJ1-B-NOPF-CENTNOPMD,CEMC7TEST1-B-NOPF-CENTNOPMD,CEMC7TEST2-B-NOPF-CENTNOPMD,CDMC7TEST1-B-NOPF-CENTNOPMD,CDMC7TEST2-B-NOPF-CENTNOPMD,CPHI7TEST1-B-NOPF-CENTNOPMD,CPHI7TEST2-B-NOPF-CENTNOPMD,CPHI7-B-NOPF-CENTNOPMD,CEMC8EG1-B-NOPF-CENTNOPMD,CINT7-B-NOPF-CENT,CTRUE-B-NOPF-CENTNOTRD,CTRUE-A-NOPF-CENTNOTRD,CTRUE-C-NOPF-CENTNOTRD,CTRUE-E-NOPF-CENTNOTRD,CCUP29-B-NOPF-CENTNOTRD,CCUP30-B-NOPF-CENTNOTRD,CCUP31-B-NOPF-CENTNOTRD,C0SMB-B-NOPF-CENTNOTRD,C0SMB-E-NOPF-CENTNOTRD,C0VBA-B-NOPF-CENTNOTRD,C0VBC-B-NOPF-CENTNOTRD,C0V0M-B-NOPF-CENTNOTRD,C0V0M-A-NOPF-CENTNOTRD,C0V0M-C-NOPF-CENTNOTRD,C0V0M-E-NOPF-CENTNOTRD,C0VSC-B-NOPF-CENTNOTRD,C0V0H-B-NOPF-CENTNOTRD,C0TVX-B-NOPF-CENTNOTRD,CINT7-B-NOPF-CENTNOTRD,CTVXV0M-B-NOPF-CENTNOTRD,CV0H7TEST-B-NOPF-CENTNOTRD,CMID7TEST-B-NOPF-CENTNOTRD,CV0H8TEST-B-NOPF-CENTNOTRD,CMID8TEST-B-NOPF-CENTNOTRD,CEMC8EG1-B-NOPF-CENTNOTRD,C0LSR-ABCE-NOPF-CENTNOTRD,CINT7-B-NOPF-MUFAST,CMSL7-B-NOPF-MUFAST,CMSL7-A-NOPF-MUFAST,CMSL7-C-NOPF-MUFAST,CMSL7-E-NOPF-MUFAST,CMSH7-B-NOPF-MUFAST,CMUL7-B-NOPF-MUFAST,CMLL7-B-NOPF-MUFAST,CMUP11-B-NOPF-MUFAST,CMUP11-A-NOPF-MUFAST,CMUP11-C-NOPF-MUFAST,CMUP11-E-NOPF-MUFAST,CMUP6-B-NOPF-MUFAST,CMUP6-A-NOPF-MUFAST,CMUP6-C-NOPF-MUFAST,CMUP6-E-NOPF-MUFAST,CMUP26-B-NOPF-MUFAST,CMUP26-A-NOPF-MUFAST,CMUP26-C-NOPF-MUFAST,CMUP26-E-NOPF-MUFAST,C1ZED-B-NOPF-UFAST,C1ZED-A-NOPF-UFAST,C1ZED-C-NOPF-UFAST,C1ZED-E-NOPF-UFAST,C1ZNC-B-NOPF-UFAST,C1ZNC-A-NOPF-UFAST,C1ZNC-C-NOPF-UFAST,C1ZNC-E-NOPF-UFAST,,,,,,,,,,,,,,,,,,,,,,
295611,CINT7-B-NOPF-CENTNOPMD,CINT7-A-NOPF-CENTNOPMD,CINT7-C-NOPF-CENTNOPMD,CINT7-E-NOPF-CENTNOPMD,CINT7ZAC-B-NOPF-CENTNOPMD,CVBASMB-B-NOPF-CENTNOPMD,CVBCSMB-B-NOPF-CENTNOPMD,C0TVX-B-NOPF-CENTNOPMD,CTVXZAC-B-NOPF-CENTNOPMD,CV0H7TEST-B-NOPF-CENTNOPMD,CMID7TEST-B-NOPF-CENTNOPMD,CEMC7EG1-B-NOPF-CENTNOPMD,CEMC7EJ1-B-NOPF-CENTNOPMD,CDMC7DG1-B-NOPF-CENTNOPMD,CDMC7DJ1-B-NOPF-CENTNOPMD,CEMC7TEST1-B-NOPF-CENTNOPMD,CEMC7TEST2-B-NOPF-CENTNOPMD,CDMC7TEST1-B-NOPF-CENTNOPMD,CDMC7TEST2-B-NOPF-CENTNOPMD,CPHI7TEST1-B-NOPF-CENTNOPMD,CPHI7TEST2-B-NOPF-CENTNOPMD,CPHI7-B-NOPF-CENTNOPMD,CEMC8EG1-B-NOPF-CENTNOPMD,CINT7-B-NOPF-CENT,CTRUE-B-NOPF-CENTNOTRD,CTRUE-A-NOPF-CENTNOTRD,CTRUE-C-NOPF-CENTNOTRD,CTRUE-E-NOPF-CENTNOTRD,CCUP29-B-NOPF-CENTNOTRD,CCUP30-B-NOPF-CENTNOTRD,CCUP31-B-NOPF-CENTNOTRD,C0SMB-B-NOPF-CENTNOTRD,C0SMB-E-NOPF-CENTNOTRD,C0VBA-B-NOPF-CENTNOTRD,C0VBC-B-NOPF-CENTNOTRD,C0V0M-B-NOPF-CENTNOTRD,C0V0M-A-NOPF-CENTNOTRD,C0V0M-C-NOPF-CENTNOTRD,C0V0M-E-NOPF-CENTNOTRD,C0VSC-B-NOPF-CENTNOTRD,C0V0H-B-NOPF-CENTNOTRD,C0TVX-B-NOPF-CENTNOTRD,CINT7-B-NOPF-CENTNOTRD,CTVXV0M-B-NOPF-CENTNOTRD,CV0H7TEST-B-NOPF-CENTNOTRD,CMID7TEST-B-NOPF-CENTNOTRD,CV0H8TEST-B-NOPF-CENTNOTRD,CMID8TEST-B-NOPF-CENTNOTRD,CEMC8EG1-B-NOPF-CENTNOTRD,C0LSR-ABCE-NOPF-CENTNOTRD,CINT7-B-NOPF-MUFAST,CMSL7-B-NOPF-MUFAST,CMSL7-A-NOPF-MUFAST,CMSL7-C-NOPF-MUFAST,CMSL7-E-NOPF-MUFAST,CMSH7-B-NOPF-MUFAST,CMUL7-B-NOPF-MUFAST,CMLL7-B-NOPF-MUFAST,CMUP11-B-NOPF-MUFAST,CMUP11-A-NOPF-MUFAST,CMUP11-C-NOPF-MUFAST,CMUP11-E-NOPF-MUFAST,CMUP6-B-NOPF-MUFAST,CMUP6-A-NOPF-MUFAST,CMUP6-C-NOPF-MUFAST,CMUP6-E-NOPF-MUFAST,CMUP26-B-NOPF-MUFAST,CMUP26-A-NOPF-MUFAST,CMUP26-C-NOPF-MUFAST,CMUP26-E-NOPF-MUFAST,C1ZED-B-NOPF-UFAST,C1ZED-A-NOPF-UFAST,C1ZED-C-NOPF-UFAST,C1ZED-E-NOPF-UFAST,C1ZNC-B-NOPF-UFAST,C1ZNC-A-NOPF-UFAST,C1ZNC-C-NOPF-UFAST,C1ZNC-E-NOPF-UFAST,,,,,,,,,,,,,,,,,,,,,,
